event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,first_observed_utc,last_observed_utc,end_observed
anglian:AWS00002:1788005701000,anglian:AWS00002,anglian,2026-08-29T12:15:01Z,2026-08-29T12:30:01Z,15,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00005:1787811301000,anglian:AWS00005,anglian,2026-08-27T06:15:01Z,2026-08-27T06:45:01Z,30,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00014:1788045036000,anglian:AWS00014,anglian,2026-08-29T23:10:36Z,2026-08-29T23:38:53Z,28,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00017:1787835134000,anglian:AWS00017,anglian,2026-08-27T12:52:14Z,2026-08-27T12:52:15Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00018:1785937058000,anglian:AWS00018,anglian,2026-08-05T13:37:38Z,2026-08-05T13:48:39Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00020:1787821264000,anglian:AWS00020,anglian,2026-08-27T09:01:04Z,2026-08-27T10:04:30Z,63,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00021:1787822377000,anglian:AWS00021,anglian,2026-08-27T09:19:37Z,2026-08-27T09:19:37Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00022:1787819397000,anglian:AWS00022,anglian,2026-08-27T08:29:57Z,2026-08-27T08:33:42Z,4,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00023:1787812750000,anglian:AWS00023,anglian,2026-08-27T06:39:10Z,2026-08-27T07:59:48Z,81,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00043:1787822590000,anglian:AWS00043,anglian,2026-08-27T09:23:10Z,2026-08-27T13:10:56Z,228,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00046:1787723312000,anglian:AWS00046,anglian,2026-08-26T05:48:32Z,2026-08-26T05:49:31Z,1,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00047:1787849209000,anglian:AWS00047,anglian,2026-08-27T16:46:49Z,2026-08-27T17:52:29Z,66,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00048:1787828910000,anglian:AWS00048,anglian,2026-08-27T11:08:30Z,2026-08-27T14:41:15Z,213,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00049:1786867472000,anglian:AWS00049,anglian,2026-08-16T08:04:32Z,2026-08-16T08:04:33Z,0,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00050:1788024294000,anglian:AWS00050,anglian,2026-08-29T17:24:54Z,2026-08-30T09:06:32Z,942,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00054:1787820730000,anglian:AWS00054,anglian,2026-08-27T08:52:10Z,2026-08-27T12:57:35Z,245,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00057:1788006167000,anglian:AWS00057,anglian,2026-08-29T12:22:47Z,2026-08-29T12:29:49Z,7,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
anglian:AWS00061:1788133240000,anglian:AWS00061,anglian,2026-08-30T23:40:40Z,2026-08-30T23:51:40Z,11,hub,2026-09-17T00:49:00Z,2026-09-17T00:49:00Z,true
